orden_id;order_item_id;producto_id;vendedor_id;precio;valor_flete;codigo_postal_vendedor;ciudad_vendedor;departamento_vendedor
13132PF87A;A;PF87;VE2501;68.01;18.89;52210;Contadero;Nariño
12240PT50A;A;PT50;VE7926;146.32;2.55;52565;Providencia;Nariño
99665PD39A;A;PD39;VE6289;291.84;27.91;52405;Leiva;Nariño
73205PC67A;A;PC67;VE5090;76.63;2.82;52435;Mallama;Nariño
76023PP21E;E;PP21;VE8975;225.97;18.49;52480;Nariño;Nariño
28574PH19A;A;PH19;VE9713;232.92;3.69;52480;Nariño;Nariño
111760PT44A;A;PT44;VE2302;40.22;7.5;15001;Tunja;Boyaca
71985PB48A;A;PB48;VE4489;9.75;35.1;5001;Medellin;Antioquia
112427PK95A;A;PK95;VE9434;49.6;3.68;66001;Pereira;Risaralda
64924PE69A;A;PE69;VE6180;5.5;3.19;50001;Villavicencio;Meta
94406PM73A;A;PM73;VE7495;109.99;3.07;52203;Colon;Nariño
88436PI55A;A;PI55;VE2501;15.31;48.7;19001;Popayan;Cauca
22039PM12A;A;PM12;VE1211;1.45;15.51;76001;Cali;Valle del cauca
94759PP83A;A;PP83;VE8338;51.49;39.74;81001;Arauca;Arauca
83282PG76A;A;PG76;VE3276;400.85;4.51;50006;Acacias;Meta
55824PQ15A;A;PQ15;VE7211;294.81;61.2;94001;Inirida;Guainia
85207PK16A;A;PK16;VE8511;73.63;44.64;52405;Leiva;Nariño
45278PB82A;A;PB82;VE2942;26.04;25.78;70001;Sincelejo;Sucre
90380PK16A;A;PK16;VE1492;192.5;24.43;17001;Manizales;Caldas
11049PQ37B;B;PQ37;VE2926;43.16;24.52;81001;Arauca;Arauca
54220PG72A;A;PG72;VE8942;23.12;29.68;52203;Colon;Nariño
49404PP20A;A;PP20;VE8613;34.37;20.84;73001;Ibague;Tolima
54805PA82A;A;PA82;VE1504;376.08;16.74;52210;Contadero;Nariño
11910PB31A;A;PB31;VE7925;16.47;54.04;70001;Sincelejo;Sucre
40427PE55A;A;PE55;VE8903;93.32;0.5;19001;Popayan;Cauca
47267PG70A;A;PG70;VE7204;39.92;18.68;54001;Cucuta;Norte de santander
110683PN34A;A;PN34;VE9276;87.22;76.68;52051;Arboleda;Nariño
54316PP71A;A;PP71;VE5993;125.86;1.64;13006;Achi;Bolivar
109663PK25A;A;PK25;VE4052;79.9;1.77;13006;Achi;Bolivar
62783PG32A;A;PG32;VE5993;95.51;13.17;8001;Barranquilla;Atlantico
2958PK78A;A;PK78;VE3806;375.29;11.28;52079;Barbacoas;Nariño
45219PI40A;A;PI40;VE5068;26.35;21.2;85001;Yopal;Casanare
77881PH40A;A;PH40;VE5229;38.58;34.88;70001;Sincelejo;Sucre
36850PN17A;A;PN17;VE4052;27.95;2.7;52435;Mallama;Nariño
52590PB81A;A;PB81;VE3927;9.78;5.77;70001;Sincelejo;Sucre
69500PQ33A;A;PQ33;VE9713;40.42;33.48;52323;Gualmatan;Nariño
58867PC78A;A;PC78;VE2456;2.29;12.38;52079;Barbacoas;Nariño
49516PE12B;B;PE12;VE6542;36.06;18.44;19001;Popayan;Cauca
23795PQ36A;A;PQ36;VE5445;149.48;1.54;68001;Bucaramanga;Santander
60729PQ65A;A;PQ65;VE9609;1.8;9.81;52323;Gualmatan;Nariño
71678PG27A;A;PG27;VE8975;381.72;14.65;76001;Cali;Valle del cauca
81904PI10A;A;PI10;VE2770;101.54;13.5;11001;Bogota d.c.;Bogota d.c.
18772PD19A;A;PD19;VE3292;165.11;1.79;44001;Riohacha;La guajira
73030PA84A;A;PA84;VE1019;149.55;3.01;52411;Linares;Nariño
16454PB23A;A;PB23;VE1504;59.6;21.25;52110;Buesaco;Nariño
101407PO18A;A;PO18;VE9912;17.26;50.42;50683;San juan de arama;Meta
60977PG79B;B;PG79;VE6668;46.65;0.32;20001;Valledupar;Cesar
109020PB23A;A;PB23;VE2012;60.28;19.02;97001;Mitu;Vaupes
109152PJ84A;A;PJ84;VE3166;4.54;9.5;66001;Pereira;Risaralda
111678PQ32B;B;PQ32;VE3549;33.45;0.47;52480;Nariño;Nariño
91456PS96A;A;PS96;VE6781;199.86;97.55;63001;Armenia;Quindio
73990PA46A;A;PA46;VE3199;169.46;92.66;50006;Acacias;Meta
8820PT65A;A;PT65;VE3955;281.1;52.51;97001;Mitu;Vaupes
101579PD62A;A;PD62;VE8455;27.81;3.2;63001;Armenia;Quindio
53528PL59A;A;PL59;VE4365;116.09;32.14;19001;Popayan;Cauca
92584PH86A;A;PH86;VE6541;486.11;7.15;54003;Abrego;Norte de santander
75121PK50A;A;PK50;VE9623;115.22;0.01;91001;Leticia;Amazonas
82370PB87A;A;PB87;VE6542;16.66;31.37;52427;Magui;Nariño
56584PG77A;A;PG77;VE8511;49.08;6.78;44001;Riohacha;La guajira
37882PN48A;A;PN48;VE7623;121.66;5.46;91001;Leticia;Amazonas
84577PR89A;A;PR89;VE7016;607.14;44.32;52490;Olaya herrera;Nariño
44985PG18A;A;PG18;VE6781;216.42;6.76;52565;Providencia;Nariño
30372PB93A;A;PB93;VE3549;33.61;0.27;52001;Pasto;Nariño
20662PO89A;A;PO89;VE2887;36.64;3.11;76001;Cali;Valle del cauca
22671PK72A;A;PK72;VE9276;122.95;11.58;17001;Manizales;Caldas
14981PK76A;A;PK76;VE6541;2.47;6.86;76001;Cali;Valle del cauca
105732PR69A;A;PR69;VE3797;120.98;14.89;52083;Belen;Nariño
52160PT82A;A;PT82;VE5473;27.54;13.6;52385;La llanada;Nariño
28761PB68A;A;PB68;VE2887;201.36;26.41;94001;Inirida;Guainia
36910PE18C;C;PE18;VE3210;115.95;51.01;66001;Pereira;Risaralda
22567PG91A;A;PG91;VE2926;22.73;12.46;95001;San jose del guaviare;Guaviare
3940PO63A;A;PO63;VE3199;3.02;45.04;17001;Manizales;Caldas
28840PD84A;A;PD84;VE3087;146.97;17.5;25001;Agua de dios;Cundinamarca
1087PH24A;A;PH24;VE5445;368.18;24.39;52240;Chachagui;Nariño
79557PT78A;A;PT78;VE1492;25.63;3.88;50001;Villavicencio;Meta
95202PN13A;A;PN13;VE3295;82.27;8.16;52203;Colon;Nariño
58827PF57A;A;PF57;VE1830;31.05;11.17;50001;Villavicencio;Meta
103816PC76F;F;PC76;VE9434;83.68;8.16;52565;Providencia;Nariño
68145PH76A;A;PH76;VE2770;63.42;11.99;52378;La cruz;Nariño
68568PS45A;A;PS45;VE5389;148.62;3.28;8001;Barranquilla;Atlantico
28068PG74A;A;PG74;VE3927;203.91;7.66;70001;Sincelejo;Sucre
7349PC55B;B;PC55;VE6180;518.63;7.82;17001;Manizales;Caldas
83439PQ13A;A;PQ13;VE4454;124.46;18.73;27006;Acandi;Choco
78294PO55A;A;PO55;VE1558;141.84;3.45;52565;Providencia;Nariño
108451PH51A;A;PH51;VE8575;256.87;1.46;19001;Popayan;Cauca
33167PC19A;A;PC19;VE2068;58.62;38.95;23001;Monteria;Cordoba
20100PI85A;A;PI85;VE9864;124.01;6.28;52411;Linares;Nariño
68498PA31A;A;PA31;VE3797;229.41;3.66;50683;San juan de arama;Meta
44794PT35A;A;PT35;VE3087;62.93;12.39;17001;Manizales;Caldas
19005PO20B;B;PO20;VE2114;239.86;109.41;50001;Villavicencio;Meta
35111PP77A;A;PP77;VE4002;33.32;5.03;76001;Cali;Valle del cauca
97675PQ85A;A;PQ85;VE2738;157.53;2.24;97001;Mitu;Vaupes
45316PG64A;A;PG64;VE5389;641.6;2.89;52210;Contadero;Nariño
92097PL54A;A;PL54;VE1492;216.39;15.31;52323;Gualmatan;Nariño
36822PJ69A;A;PJ69;VE8925;18.85;2.24;52079;Barbacoas;Nariño
68821PG19A;A;PG19;VE8903;159.84;28.69;52480;Nariño;Nariño
105383PR53A;A;PR53;VE3607;265.01;22.1;20001;Valledupar;Cesar
73879PS36A;A;PS36;VE9864;185.2;17.25;52435;Mallama;Nariño
80836PO97A;A;PO97;VE5588;90.89;17.43;50686;San juanito;Meta
61677PL23A;A;PL23;VE7211;234.54;9.46;17001;Manizales;Caldas
45083PJ47A;A;PJ47;VE2456;36.96;68.38;54003;Abrego;Norte de santander
72176PH19A;A;PH19;VE6936;349.4;7.38;5001;Medellin;Antioquia
26995PI63A;A;PI63;VE2715;77.04;9.82;73001;Ibague;Tolima
100586PI95A;A;PI95;VE6107;104.11;31.56;50001;Villavicencio;Meta
45135PP10B;B;PP10;VE9609;41.62;2.46;52356;Ipiales;Nariño
57504PQ60A;A;PQ60;VE5993;134.02;33.86;54003;Abrego;Norte de santander
41356PQ47A;A;PQ47;VE8895;39.79;16.61;52210;Contadero;Nariño
56652PH70A;A;PH70;VE9449;34.25;42.35;50683;San juan de arama;Meta
105508PK10A;A;PK10;VE8494;43.37;2.4;50001;Villavicencio;Meta
53634PJ50A;A;PJ50;VE3159;105.85;37.81;13006;Achi;Bolivar
18734PH80B;B;PH80;VE4580;176.97;25.36;52435;Mallama;Nariño
61514PT37A;A;PT37;VE1402;235.32;28.86;76001;Cali;Valle del cauca
13049PF50A;A;PF50;VE2980;123.23;14.48;50006;Acacias;Meta
35963PN40B;B;PN40;VE1206;109.84;23.81;17001;Manizales;Caldas
46773PB25A;A;PB25;VE5090;65.39;0.24;52110;Buesaco;Nariño
30091PL75A;A;PL75;VE5049;48.43;31.76;19001;Popayan;Cauca
6089PR70A;A;PR70;VE3087;296.04;29.0;52051;Arboleda;Nariño
55835PC90A;A;PC90;VE8544;127.22;64.83;50006;Acacias;Meta
24262PO48A;A;PO48;VE8895;44.89;5.7;68001;Bucaramanga;Santander
63810PC38A;A;PC38;VE5993;140.34;2.3;52210;Contadero;Nariño
82219PL50A;A;PL50;VE8568;302.65;14.17;52203;Colon;Nariño
53550PL13A;A;PL13;VE3607;101.31;22.0;11001;Bogota d.c.;Bogota d.c.
35842PL44A;A;PL44;VE4580;85.86;47.34;52473;Mosquera;Nariño
76653PO87A;A;PO87;VE4502;372.13;23.48;76001;Cali;Valle del cauca
22042PL96A;A;PL96;VE1309;70.82;5.3;11001;Bogota d.c.;Bogota d.c.
31606PO49A;A;PO49;VE7866;6.57;3.52;13001;Cartagena;Bolivar
32356PO28A;A;PO28;VE4481;670.06;21.94;52480;Nariño;Nariño
56019PC68A;A;PC68;VE3482;196.97;25.62;13006;Achi;Bolivar
28969PC49A;A;PC49;VE3927;50.49;36.31;50001;Villavicencio;Meta
6338PF99M;M;PF99;VE8511;90.49;13.12;52480;Nariño;Nariño
76523PS44A;A;PS44;VE4454;49.68;46.13;52381;La florida;Nariño
45502PN71B;B;PN71;VE8575;62.71;5.75;5002;Abejorral;Antioquia
89979PS30A;A;PS30;VE3062;194.05;0.63;52480;Nariño;Nariño
24131PR35A;A;PR35;VE7926;105.63;12.55;66001;Pereira;Risaralda
106822PC19A;A;PC19;VE5192;36.66;40.21;52051;Arboleda;Nariño
51734PP17A;A;PP17;VE8467;31.52;5.24;5002;Abejorral;Antioquia
23315PL48A;A;PL48;VE5738;3.92;24.52;66001;Pereira;Risaralda
63248PS82A;A;PS82;VE3806;203.32;0.26;50001;Villavicencio;Meta
90092PK80A;A;PK80;VE3549;28.85;5.55;52381;La florida;Nariño
1172PH26A;A;PH26;VE3087;86.17;1.04;85001;Yopal;Casanare
58406PI37A;A;PI37;VE3607;65.58;37.95;88001;San andres;San andres
52325PT76A;A;PT76;VE1175;82.76;48.01;76001;Cali;Valle del cauca
110290PR19A;A;PR19;VE5049;39.31;53.71;20001;Valledupar;Cesar
55070PM57B;B;PM57;VE8925;148.0;7.54;85001;Yopal;Casanare
24061PI36A;A;PI36;VE9186;100.19;31.44;50006;Acacias;Meta
81434PM32B;B;PM32;VE3215;64.88;1.82;91001;Leticia;Amazonas
10260PK75A;A;PK75;VE2941;73.23;5.88;5002;Abejorral;Antioquia
16756PJ37A;A;PJ37;VE7211;13.49;2.1;52381;La florida;Nariño
3578PJ37A;A;PJ37;VE3927;68.83;11.97;66001;Pereira;Risaralda
8293PL27A;A;PL27;VE6668;21.85;14.4;52565;Providencia;Nariño
74803PF67A;A;PF67;VE6971;55.95;37.36;54003;Abrego;Norte de santander
76866PF96A;A;PF96;VE7348;1.04;10.29;50686;San juanito;Meta
6255PL75A;A;PL75;VE9769;338.9;7.97;91001;Leticia;Amazonas
25128PF10B;B;PF10;VE7888;240.83;21.65;70001;Sincelejo;Sucre
72480PL12D;D;PL12;VE6107;86.99;7.66;13001;Cartagena;Bolivar
11089PE97A;A;PE97;VE1988;454.11;12.06;44001;Riohacha;La guajira
91867PL78B;B;PL78;VE3549;78.57;11.37;19001;Popayan;Cauca
98295PD39B;B;PD39;VE3743;81.37;34.58;52411;Linares;Nariño
26429PJ24A;A;PJ24;VE7926;122.87;35.25;52385;La llanada;Nariño
103487PA27A;A;PA27;VE9912;101.94;4.9;17001;Manizales;Caldas
92807PA74A;A;PA74;VE3955;381.89;9.64;52378;La cruz;Nariño
39963PQ25A;A;PQ25;VE2770;21.42;22.3;19001;Popayan;Cauca
79594PK26A;A;PK26;VE7888;64.45;15.74;97001;Mitu;Vaupes
40413PO90A;A;PO90;VE3791;58.33;10.59;17001;Manizales;Caldas
102720PK89A;A;PK89;VE7147;80.75;32.01;52385;La llanada;Nariño
44513PF62A;A;PF62;VE4454;218.36;9.29;52051;Arboleda;Nariño
95357PN86A;A;PN86;VE9159;43.0;0.25;52356;Ipiales;Nariño
98855PP46A;A;PP46;VE4580;60.32;15.04;52356;Ipiales;Nariño
33494PQ77A;A;PQ77;VE2887;150.03;6.23;5001;Medellin;Antioquia
38387PM14A;A;PM14;VE3768;130.09;28.75;54003;Abrego;Norte de santander
80644PD34A;A;PD34;VE3420;2.43;27.1;52405;Leiva;Nariño
57537PJ90A;A;PJ90;VE2770;157.1;0.97;17001;Manizales;Caldas
20902PK50A;A;PK50;VE8575;217.49;33.51;54001;Cucuta;Norte de santander
36261PH21A;A;PH21;VE6422;144.04;6.79;19001;Popayan;Cauca
83125PF33A;A;PF33;VE6060;162.94;10.71;52565;Providencia;Nariño
100094PH80A;A;PH80;VE2285;189.4;31.56;52473;Mosquera;Nariño
25991PE97A;A;PE97;VE6542;52.57;18.63;52480;Nariño;Nariño
49313PE46B;B;PE46;VE4242;0.7;54.34;52210;Contadero;Nariño
45211PI41A;A;PI41;VE7338;69.55;3.32;17001;Manizales;Caldas
89640PJ34A;A;PJ34;VE3939;65.01;1.67;52540;Policarpa;Nariño
23693PK70A;A;PK70;VE4446;73.13;87.31;8001;Barranquilla;Atlantico
105899PA65A;A;PA65;VE2068;282.53;29.51;95001;San jose del guaviare;Guaviare
69031PA30A;A;PA30;VE2561;46.4;10.32;91001;Leticia;Amazonas
78675PP51A;A;PP51;VE6180;9.82;20.68;52051;Arboleda;Nariño
65140PQ37C;C;PQ37;VE4937;128.35;3.18;11001;Bogota d.c.;Bogota d.c.
59481PS28A;A;PS28;VE1309;336.75;10.83;17001;Manizales;Caldas
86697PF37B;B;PF37;VE6856;34.28;10.56;76001;Cali;Valle del cauca
97951PA18A;A;PA18;VE4937;89.75;13.12;25001;Agua de dios;Cundinamarca
53766PR26A;A;PR26;VE1125;26.78;90.21;5002;Abejorral;Antioquia
29539PH31A;A;PH31;VE6781;98.15;50.65;52390;La tola;Nariño
99455PF53B;B;PF53;VE3342;171.04;29.62;13006;Achi;Bolivar
79446PE11A;A;PE11;VE6406;113.14;7.98;66001;Pereira;Risaralda
59367PT26A;A;PT26;VE2302;36.19;27.19;66001;Pereira;Risaralda
94386PH40A;A;PH40;VE3939;116.34;20.65;52378;La cruz;Nariño
74405PH46A;A;PH46;VE3880;30.58;1.69;52490;Olaya herrera;Nariño
10100PB33B;B;PB33;VE4277;33.94;21.94;52480;Nariño;Nariño
10584PT38A;A;PT38;VE9609;151.62;25.76;52411;Linares;Nariño
104353PH85A;A;PH85;VE6294;84.8;5.81;66001;Pereira;Risaralda
67621PM63A;A;PM63;VE7882;80.76;4.87;68001;Bucaramanga;Santander
24603PG33A;A;PG33;VE7925;271.64;10.28;52323;Gualmatan;Nariño
8835PJ14A;A;PJ14;VE9946;161.2;32.63;54003;Abrego;Norte de santander
76614PM63A;A;PM63;VE1206;26.72;28.49;91001;Leticia;Amazonas
42547PH52A;A;PH52;VE9912;30.74;28.38;50001;Villavicencio;Meta
92490PH55A;A;PH55;VE2233;46.43;24.72;52399;La union;Nariño
103467PE11A;A;PE11;VE2114;16.54;18.04;52207;Consaca;Nariño
61569PC51A;A;PC51;VE8782;116.69;23.19;97001;Mitu;Vaupes
69288PM63B;B;PM63;VE3342;4.43;50.93;54003;Abrego;Norte de santander
105996PK45B;B;PK45;VE5049;471.59;21.23;97001;Mitu;Vaupes
99488PA49A;A;PA49;VE1206;4.16;14.84;50001;Villavicencio;Meta
80404PK94A;A;PK94;VE3062;7.46;1.67;44001;Riohacha;La guajira
78857PE39A;A;PE39;VE8634;39.44;49.71;52411;Linares;Nariño
10609PK20A;A;PK20;VE6406;7.74;20.63;52203;Colon;Nariño
9312PK12A;A;PK12;VE5229;12.14;10.01;70001;Sincelejo;Sucre
66977PC13D;D;PC13;VE6106;396.55;4.05;76001;Cali;Valle del cauca
104506PA49A;A;PA49;VE2740;11.69;6.01;17001;Manizales;Caldas
96175PB37A;A;PB37;VE6060;22.82;12.18;50001;Villavicencio;Meta
63910PH16A;A;PH16;VE1309;44.17;18.29;54003;Abrego;Norte de santander
74431PT60A;A;PT60;VE6781;73.98;9.85;52418;Los andes;Nariño
82069PC61A;A;PC61;VE2941;80.44;2.04;68001;Bucaramanga;Santander
30935PB23A;A;PB23;VE4365;176.33;47.15;91001;Leticia;Amazonas
45251PA93A;A;PA93;VE9623;11.46;23.92;50001;Villavicencio;Meta
71451PL17A;A;PL17;VE3927;114.18;49.1;52210;Contadero;Nariño
61529PH24A;A;PH24;VE7888;613.7;14.89;52323;Gualmatan;Nariño
17999PS92A;A;PS92;VE6781;6.93;0.71;52051;Arboleda;Nariño
54701PI26A;A;PI26;VE1175;12.25;22.48;54003;Abrego;Norte de santander
103817PN52A;A;PN52;VE3210;145.34;11.76;68001;Bucaramanga;Santander
32377PD45A;A;PD45;VE8160;319.46;23.02;52427;Magui;Nariño
77899PK55A;A;PK55;VE3210;82.35;40.32;50006;Acacias;Meta
11131PI67A;A;PI67;VE6785;0.7;8.92;17001;Manizales;Caldas
112228PC94A;A;PC94;VE3797;11.09;21.94;50006;Acacias;Meta
6645PE13A;A;PE13;VE5192;10.95;18.67;52210;Contadero;Nariño
110441PF81A;A;PF81;VE8511;11.44;70.37;52490;Olaya herrera;Nariño
86374PT29A;A;PT29;VE6060;210.54;72.78;66001;Pereira;Risaralda
87628PL86A;A;PL86;VE2738;19.89;4.02;52399;La union;Nariño
73419PG21A;A;PG21;VE2980;87.97;20.62;5002;Abejorral;Antioquia
74946PO56A;A;PO56;VE4333;292.46;9.7;25001;Agua de dios;Cundinamarca
28076PD94A;A;PD94;VE8722;96.04;4.65;54003;Abrego;Norte de santander
8673PP50A;A;PP50;VE6542;139.54;0.72;5001;Medellin;Antioquia
70104PC94A;A;PC94;VE1206;399.43;4.05;68001;Bucaramanga;Santander
90069PG31A;A;PG31;VE3549;15.45;6.44;52473;Mosquera;Nariño
37477PJ62A;A;PJ62;VE9159;20.03;6.2;52051;Arboleda;Nariño
91972PH52A;A;PH52;VE1266;93.63;89.67;50686;San juanito;Meta
69388PS31A;A;PS31;VE9434;67.24;16.95;19001;Popayan;Cauca
29304PA40A;A;PA40;VE8925;341.1;10.64;52480;Nariño;Nariño
5543PG78C;C;PG78;VE2501;284.9;35.05;97001;Mitu;Vaupes
1575PM57A;A;PM57;VE4502;104.02;0.16;52399;La union;Nariño
67601PF12A;A;PF12;VE8782;3.83;26.86;5002;Abejorral;Antioquia
26600PD31A;A;PD31;VE6032;44.71;50.82;8001;Barranquilla;Atlantico
10430PK10G;G;PK10;VE9769;371.9;36.48;17001;Manizales;Caldas
111483PF78A;A;PF78;VE6060;130.85;19.99;18001;Florencia;Caqueta
38783PC13A;A;PC13;VE3607;211.86;26.26;52323;Gualmatan;Nariño
42806PR83A;A;PR83;VE1204;320.58;12.84;76001;Cali;Valle del cauca
20856PJ81B;B;PJ81;VE2740;104.67;11.47;50683;San juan de arama;Meta
38448PS49A;A;PS49;VE2941;251.58;34.1;5002;Abejorral;Antioquia
61419PT73A;A;PT73;VE2233;16.25;6.85;52480;Nariño;Nariño
29652PP49A;A;PP49;VE5389;164.36;78.56;94001;Inirida;Guainia
67093PA31A;A;PA31;VE5090;35.93;63.19;11001;Bogota d.c.;Bogota d.c.
67956PO43A;A;PO43;VE3549;68.69;11.95;95001;San jose del guaviare;Guaviare
18439PE27A;A;PE27;VE8511;263.36;19.61;52203;Colon;Nariño
84289PP72A;A;PP72;VE1309;401.78;20.01;52210;Contadero;Nariño
77030PA72B;B;PA72;VE6571;65.7;6.68;85001;Yopal;Casanare
16809PE18A;A;PE18;VE8511;136.64;26.61;68001;Bucaramanga;Santander
53785PG86A;A;PG86;VE5738;83.59;8.88;52323;Gualmatan;Nariño
59098PR35A;A;PR35;VE3939;33.61;10.47;52480;Nariño;Nariño
41687PR84A;A;PR84;VE7671;139.46;5.69;50683;San juan de arama;Meta
41874PM98A;A;PM98;VE3062;150.25;19.56;66001;Pereira;Risaralda
33531PR80A;A;PR80;VE3858;50.71;54.33;52411;Linares;Nariño
94271PE54A;A;PE54;VE6495;56.79;41.5;52405;Leiva;Nariño
40819PC66A;A;PC66;VE1558;98.18;16.07;76001;Cali;Valle del cauca
33861PA42A;A;PA42;VE6106;239.82;10.45;52480;Nariño;Nariño
95300PM88A;A;PM88;VE3276;2.77;2.52;5001;Medellin;Antioquia
86896PO63A;A;PO63;VE5049;9.79;62.32;68001;Bucaramanga;Santander
10219PF47A;A;PF47;VE6856;101.64;30.61;17001;Manizales;Caldas
98030PM29A;A;PM29;VE4002;125.54;0.86;52385;La llanada;Nariño
56564PL28A;A;PL28;VE9555;1.06;6.71;50001;Villavicencio;Meta
18507PR11A;A;PR11;VE8486;476.3;16.38;50006;Acacias;Meta
98708PP68C;C;PP68;VE4580;511.92;12.86;25001;Agua de dios;Cundinamarca
69435PC64A;A;PC64;VE4454;154.91;18.03;52473;Mosquera;Nariño
6271PI34A;A;PI34;VE3215;44.7;12.34;52540;Policarpa;Nariño
106257PD93A;A;PD93;VE8634;100.34;8.36;52210;Contadero;Nariño
106455PO62A;A;PO62;VE3215;99.11;9.73;70001;Sincelejo;Sucre
37352PH15A;A;PH15;VE5738;238.76;7.67;52210;Contadero;Nariño
109951PF54A;A;PF54;VE3482;25.12;12.52;52411;Linares;Nariño
7999PH85A;A;PH85;VE2821;44.28;16.35;5001;Medellin;Antioquia
76986PH38A;A;PH38;VE8692;178.16;5.76;52473;Mosquera;Nariño
94838PM65A;A;PM65;VE6289;38.28;22.18;20001;Valledupar;Cesar
19834PK35A;A;PK35;VE2561;72.62;64.58;23001;Monteria;Cordoba
110224PP38A;A;PP38;VE2501;174.27;0.86;17001;Manizales;Caldas
50940PH97A;A;PH97;VE4277;303.36;58.51;13006;Achi;Bolivar
44334PH42C;C;PH42;VE4481;30.98;25.61;52207;Consaca;Nariño
96668PE13A;A;PE13;VE4124;109.56;30.16;54003;Abrego;Norte de santander
85090PR70A;A;PR70;VE7503;95.6;3.41;85001;Yopal;Casanare
66026PK10A;A;PK10;VE2285;72.02;15.23;73001;Ibague;Tolima
37076PH83A;A;PH83;VE5783;481.04;14.33;52520;Francisco pizarro;Nariño
75409PD24A;A;PD24;VE8942;240.22;24.62;52051;Arboleda;Nariño
84950PA18A;A;PA18;VE7204;21.06;48.72;94001;Inirida;Guainia
45535PS31A;A;PS31;VE9434;42.9;39.95;52480;Nariño;Nariño
99912PN38A;A;PN38;VE4829;326.51;17.55;76001;Cali;Valle del cauca
69337PN15A;A;PN15;VE2770;217.73;11.66;50001;Villavicencio;Meta
47079PO21B;B;PO21;VE5979;20.9;3.48;13001;Cartagena;Bolivar
92671PK39A;A;PK39;VE4580;35.07;14.43;11001;Bogota d.c.;Bogota d.c.
112064PR85A;A;PR85;VE2926;112.81;22.64;52435;Mallama;Nariño
97058PD45A;A;PD45;VE4446;12.84;10.36;95001;San jose del guaviare;Guaviare
20014PH85A;A;PH85;VE6856;187.52;13.28;52411;Linares;Nariño
84631PQ66A;A;PQ66;VE3797;147.88;22.78;97001;Mitu;Vaupes
45702PH71A;A;PH71;VE7885;309.65;8.4;27001;Quibdo;Choco
16167PT45A;A;PT45;VE8325;147.12;1.05;52354;Imues;Nariño
49398PH86A;A;PH86;VE8613;68.52;57.11;50001;Villavicencio;Meta
39935PD57A;A;PD57;VE5192;69.39;24.27;52411;Linares;Nariño
90639PL24A;A;PL24;VE5090;123.06;19.37;5001;Medellin;Antioquia
104147PF59A;A;PF59;VE8568;21.47;15.73;52323;Gualmatan;Nariño
3961PL51A;A;PL51;VE3880;58.97;13.98;5002;Abejorral;Antioquia
9658PI82B;B;PI82;VE7926;12.72;9.36;50001;Villavicencio;Meta
87471PQ84B;B;PQ84;VE3420;148.03;34.13;52480;Nariño;Nariño
37125PF15A;A;PF15;VE4502;470.87;87.47;50006;Acacias;Meta
20211PE16A;A;PE16;VE6608;42.42;73.42;52490;Olaya herrera;Nariño
80925PP12A;A;PP12;VE8975;275.45;6.1;52381;La florida;Nariño
92823PT97A;A;PT97;VE3979;91.83;1.48;50006;Acacias;Meta
34243PC34A;A;PC34;VE7623;35.36;62.81;52378;La cruz;Nariño
106395PM49A;A;PM49;VE6180;26.39;9.62;76001;Cali;Valle del cauca
27615PI31A;A;PI31;VE5229;26.12;23.0;17001;Manizales;Caldas
33640PP24A;A;PP24;VE4481;27.54;37.99;50686;San juanito;Meta
13195PN13A;A;PN13;VE2129;5.04;27.26;52203;Colon;Nariño
42586PH99A;A;PH99;VE5681;91.96;10.74;50001;Villavicencio;Meta
21484PO40A;A;PO40;VE1175;233.55;6.61;70001;Sincelejo;Sucre
65142PL41B;B;PL41;VE7926;33.87;16.97;54003;Abrego;Norte de santander
70729PB97A;A;PB97;VE2738;12.62;5.91;85001;Yopal;Casanare
47806PK19A;A;PK19;VE5109;9.41;6.07;52356;Ipiales;Nariño
9868PP75C;C;PP75;VE4365;76.92;7.01;17001;Manizales;Caldas
83680PJ92B;B;PJ92;VE3858;84.85;54.66;52520;Francisco pizarro;Nariño
17078PF68A;A;PF68;VE7147;47.42;4.06;52399;La union;Nariño
22203PR39A;A;PR39;VE4502;228.06;15.46;52480;Nariño;Nariño
28253PG72C;C;PG72;VE6777;291.38;16.47;11001;Bogota d.c.;Bogota d.c.
78085PD73A;A;PD73;VE3791;132.67;19.54;52427;Magui;Nariño
17334PQ28A;A;PQ28;VE1019;36.0;1.19;52473;Mosquera;Nariño
74232PQ52A;A;PQ52;VE5979;80.0;23.61;50683;San juan de arama;Meta
76416PM66A;A;PM66;VE8486;36.49;20.42;66001;Pereira;Risaralda
64843PA70A;A;PA70;VE5999;35.76;34.96;44001;Riohacha;La guajira
83628PD40A;A;PD40;VE3743;34.62;10.47;50006;Acacias;Meta
88844PB27A;A;PB27;VE3582;14.06;6.39;52411;Linares;Nariño
84779PG19A;A;PG19;VE2942;28.15;16.58;68001;Bucaramanga;Santander
33079PE38A;A;PE38;VE2456;20.13;26.65;52435;Mallama;Nariño
78609PA42A;A;PA42;VE1637;41.87;23.05;52490;Olaya herrera;Nariño
37523PS17A;A;PS17;VE8942;86.59;23.96;52203;Colon;Nariño
11371PM57A;A;PM57;VE3979;429.29;15.11;97001;Mitu;Vaupes
95465PO85A;A;PO85;VE7204;80.37;19.4;23001;Monteria;Cordoba
94959PQ64A;A;PQ64;VE3791;224.64;109.99;52356;Ipiales;Nariño
