orden_id;producto_id;vendedor_id;fecha_envio_limite;precio;valor_flete;codigo_postal_vendedor;ciudad_vendedor;departamento_vendedor;nombre_categoria_producto;longitud_nombre_producto;longitud_descripcion_producto;cantidad_fotos_producto;peso_g_producto;longitud_cm_producto;altura_cm_producto;ancho_cm_producto;volumen_cm3_producto
87816PS41A-A;PS41;VE2561;18/05/2018 3:14;-40.41;4.13;52565;Providencia;Nariño;Carnicería;10;12;28;2450;53;4;30;6360
90079PR44A-A;PR44;VE4813;22/06/2018 19:55;88.15;59.01;52001;Pasto;Nariño;Frutas y verduras;34;1;27;5889;47;28;25;32900
51806PA10B-B;PA10;VE1402;30/08/2017 1:59;348.72;1.69;52490;Olaya herrera;Nariño;Electrodomésticos;8;21;28;25;35;1;28;980
111845PK20B-B;PK20;VE3295;17/01/2018 21:25;66.12;;52405;Leiva;Nariño;;23;19;35;1921;15;3;2;90
10197PA78A-A;PA78;VE3215;15/07/2017 22:26;161.86;;52323;Gualmatan;Nariño;;18;21;18;206;8;37;40;11840
2282PD60A-A;PD60;VE5738;20/03/2018 20:15;82.27;16.48;52378;La cruz;Nariño;Celulares;10;21;10;1964;15;14;33;6930
20583PR89A-A;PR89;VE2305;21/10/2017 21:02;5.19;;52480;Nariño;Nariño++;;9;16;30;3712;15;8;13;1560
99665PD39A-A;PD39;VE6289;6/03/2018 2:31;291.84;27.91;52405;Leiva;Nariño++;Celulares;24;10;23;2214;30;15;35;15750
53996PB39A-A;PB39;VE5049;11/12/2017 19:22;313.95;81.45;52540;Policarpa;Nariño;Ropa de adultos;16;39;30;2683;41;27;33;36531
39735PS72A-A;PS72;VE4436;8/11/2017 6:43;22.04;62.85;52480;Nariño;Nariño++;Carnicería;10;26;12;856;8;18;30;4320
63017PR77A-A;PR77;VE3797;26/12/2017 23:35;81.0;0.28;52540;Policarpa;Nariño;Frutas y verduras;15;40;30;2115;11;22;21;5082
79097PB38B-B;PB38;VE9609;5/11/2017 2:11;17.05;1.14;52210;Contadero;Nariño;Ropa de adultos;29;30;16;6234;39;7;60;16380
21476PS40B-B;PS40;VE3159;12/12/2017 10:48;116.04;3.32;52418;Los andes;Nariño;Carnicería;8;5;9;2606;61;12;28;20496
102440PR42A-A;PR42;VE1988;12/08/2017 17:21;72.18;38.46;52083;Belen;Nariño;Frutas y verduras;28;1;33;6862;34;7;30;7140
8130PB18A-A;PB18;VE9946;24/06/2257 3:09;18.47;25.37;52323;Gualmatan;Nariño;Ropa de adultos;28;0;13;578;24;37;52;46176
73030PA84A-A;PA84;VE1019;26/04/2018 7:37;149.55;3.01;52411;Linares;Nariño;Electrodomésticos;39;25;27;860;51;9;28;0
101075PK47B-B;PK47;VE9449;27/09/2017 8:43;80.83;4.54;5002;Abejorral;Antioquia;Deportes;3;7;21;896;50;12;19;11400
10972PA26A-A;PA26;VE1830;30/05/2018 8:41;73.37;0.33;52480;Nariño;Nariño;Electrodomésticos;40;34;27;5801;15;33;30;14850
36805PR93A-A;PR93;VE3939;15/10/2017 4:21;63.17;63.63;52381;La florida;Nariño;Frutas y verduras;5;25;39;91;35;10;17;5950
53123PK82A-A;PK82;VE6856;20/03/2018 8:07;-51.85;86.07;52405;Leiva;Nariño;Deportes;23;2;0;6363;26;22;22;12584
82370PB87A-A;PB87;VE6542;28/04/2018 13:56;16.66;31.37;52427;Magui;Nariño;Ropa de adultos;25;37;8;51;35;16;22;12320
39386PB22A-A;PB22;VE2738;29/08/2017 9:35;127.03;22.58;52210;Contadero;Nariño;Ropa de adultos;12;14;36;63;35;19;24;15960
12204PB16A-A;PB16;VE8634;13/06/2018 2:02;527.14;19.92;52203;Colon;Nariño;Ropa de adultos;29;18;35;1556;26;8;46;0
74388PA21A-A;PA21;VE1830;25/10/2017 15:27;61.51;;52405;Leiva;Nariño;;9;17;13;2898;17;21;29;10353
74563PA26A-A;PA26;VE9769;8/01/2018 23:41;23.62;52.32;52203;Colon;Nariño;Electrodomésticos;30;9;27;1225;46;2;38;3496
7262PB15A-A;PB15;VE2302;9/12/2017 2:45;29.03;2.09;52418;Los andes;Nariño;Ropa de adultos;20;32;21;2132;29;6;41;7134
32377PD45A-A;PD45;VE8160;20/02/2018 14:37;319.46;23.02;52427;Magui;Nariño;Celulares;22;33;0;4736;6;16;19;1824
102301PK96A-A;PK96;VE6107;20/09/2017 6:38;67.13;6.55;52418;Los andes;Nariño;Deportes;3;16;13;864;25;11;58;15950
4185PS31A-A;PS31;VE4277;10/01/2018 23:56;18.2;17.13;52399;La union;Nariño;Carnicería;31;19;23;945;19;12;7;1596
9970PS16A-A;PS16;VE8338;26/08/2017 17:18;83.18;27.18;52480;Nariño;Nariño;Carnicería;20;12;1;3204;47;6;12;3384
8576PA53A-A;PA53;VE5595;25/09/2017 4:37;28.05;41.59;52210;Contadero;Nariño;Electrodomésticos;13;35;13;344;32;7;37;8288
17542PD66B-B;PD66;VE8494;20/05/2018 0:05;12.37;3.58;52207;Consaca;Nariño;Celulares;14;40;23;358;27;10;12;3240
107879PA39A-A;PA39;VE8695;25/09/2017 18:28;379.83;55.73;52051;Arboleda;Nariño;Electrodomésticos;3;7;19;198;27;16;12;5184
9639PS84A-A;PS84;VE8544;10/06/2018 0:13;125.42;26.99;52381;La florida;Nariño;Carnicería;35;18;39;3899;16;52;11;9152
98281PK46J-J;PK46;VE5049;3/10/2017 9:39;0.28;1.92;5001;Medellin;Antioquia;Deportes;4;30;6;1785;30;0;18;0
6041PB95A-A;PB95;VE2821;28/05/2257 1:34;170.22;7.55;52323;Gualmatan;Nariño;Ropa de adultos;17;0;27;1752;41;11;26;11726
101062PD69B-B;PD69;VE6571;5/09/2017 9:09;13.29;63.04;52399;La union;Nariño;Celulares;7;0;29;2415;33;26;17;0
27722PK90A-A;PK90;VE3062;6/09/2017 0:41;19.67;2.93;52051;Arboleda;Nariño++;Deportes;16;2;40;562;43;15;2;1290
49971PA45A-A;PA45;VE6541;25/10/2017 12:33;208.52;29.49;52207;Consaca;Nariño;Electrodomésticos;32;5;20;4358;42;8;12;4032
46829PK18A-A;PK18;VE5068;11/11/2017 1:38;4.13;14.23;5001;Medellin;Antioquia;Deportes;28;26;3;2786;37;24;35;31080
96174PA28A-A;PA28;VE3880;22/09/2017 19:57;2.02;4.72;5001;Medellin;Antioquia++;Electrodomésticos;12;21;1;578;16;8;29;3712
17365PA57A-A;PA57;VE4813;4/10/2017 8:31;65.83;32.75;52210;Contadero;Nariño;Electrodomésticos;17;35;35;11728;31;22;17;11594
23718PR34A-A;PR34;VE3276;24/06/2018 17:18;193.39;1.02;52480;Nariño;Nariño;Frutas y verduras;9;25;37;918;33;13;20;8580
6725PK32A-A;PK32;VE8613;30/01/2018 17:32;113.54;4.48;52051;Arboleda;Nariño;Deportes;7;11;30;30;50;26;17;22100
72761PK51A-A;PK51;VE8722;26/02/2018 23:45;125.19;19.14;52427;Magui;Nariño;Deportes;31;18;9;2954;43;22;34;32164
63561PR83A-A;PR83;VE9609;31/03/2018 22:45;161.43;9.04;52001;Pasto;Nariño;Frutas y verduras;19;19;23;2438;30;25;25;18750
33959PK33C-C;PK33;VE2740;8/01/2018 7:20;11.25;11.89;52405;Leiva;Nariño;Deportes;15;37;24;438;17;17;49;14161
37341PD96A-A;PD96;VE1988;19/04/2018 8:05;35.2;1.52;52565;Providencia;Nariño;Celulares;4;26;40;1319;34;23;33;25806
92979PK60A-A;PK60;VE8338;3/06/2018 14:13;23.37;8.01;52490;Olaya herrera;Nariño++;Deportes;40;35;13;29;8;9;23;1656
3114PS26A-A;PS26;VE8511;20/08/2017 22:35;231.91;21.42;52210;Contadero;Nariño;Carnicería;2;3;29;390;59;9;28;14868
72408PA74A-A;PA74;VE8568;23/08/2017 10:15;88.02;42.88;5001;Medellin;Antioquia;Electrodomésticos;39;9;37;2739;15;7;9;945
41626PD32A-A;PD32;VE2501;7/09/2017 6:51;136.48;30.23;52427;Magui;Nariño;Celulares;35;40;29;5691;43;27;27;31347
105649PR63A-A;PR63;VE4365;5/06/2018 14:33;3.44;15.46;52203;Colon;Nariño;Frutas y verduras;22;20;11;4235;38;4;5;760
14852PR14A-A;PR14;VE6107;4/12/1901 2:01;37.85;53.01;52051;Arboleda;Nariño;Frutas y verduras;16;16;25;4952;18;17;7;2142
32922PR72A-A;PR72;VE3877;26/02/2018 12:55;9.95;36.64;52435;Mallama;Nariño;Frutas y verduras;40;0;5;11885;19;4;21;1596
87682PR11A-A;PR11;VE4333;15/08/2017 5:06;48.24;50.85;52210;Contadero;Nariño;Frutas y verduras;19;17;10;907;47;43;26;52546
11902PA78A-A;PA78;VE7885;25/05/2018 2:34;379.14;19.49;5001;Medellin;Antioquia;Electrodomésticos;39;34;31;2028;37;12;22;9768
7592PK51B-B;PK51;VE6289;7/02/2018 16:49;56.39;15.15;52051;Arboleda;Nariño;Deportes;31;0;16;99;25;37;20;18500
2701PD87A-A;PD87;VE3276;14/09/1901 0:00;39.41;15.61;52240;Chachagui;Nariño;Celulares;17;36;33;1445;29;8;20;4640
108994PK49A-A;PK49;VE7866;16/09/2017 5:33;16.99;24.58;52381;La florida;Nariño;Deportes;25;22;18;5418;34;17;9;5202
85243PA18A-A;PA18;VE5929;10/08/2017 10:27;2.03;8.94;52390;La tola;Nariño;Electrodomésticos;36;40;25;1319;41;15;23;14145
86446PB78A-A;PB78;VE8903;24/09/2017 22:25;496.19;18.79;5001;Medellin;Antioquia;Ropa de adultos;2;25;20;181;51;18;34;31212
30537PS10A-A;PS10;VE9555;28/10/2017 1:31;136.84;59.3;52051;Arboleda;Nariño;Carnicería;24;37;18;3297;30;6;27;4860
78528PA25A-A;PA25;VE5229;18/11/2017 22:41;72.88;14.68;5002;Abejorral;Antioquia;Electrodomésticos;36;34;19;2400;12;27;23;7452
52670PA25A-A;PA25;VE6777;9/01/2018 14:12;94.79;108.78;52399;La union;Nariño;Electrodomésticos;8;38;8;2442;44;9;11;4356
28252PB74A-A;PB74;VE7503;28/05/2018 21:28;226.88;45.34;52210;Contadero;Nariño++;Ropa de adultos;39;7;13;3000;38;27;17;0
52294PR98A-A;PR98;VE3062;15/09/2017 21:33;53.14;22.81;52473;Mosquera;Nariño;Frutas y verduras;33;26;35;1041;54;29;21;32886
34993PS42A-A;PS42;VE7671;20/07/2017 23:05;330.93;35.52;52051;Arboleda;Nariño;Carnicería;37;11;22;2379;9;11;3;297
112338PA69A-A;PA69;VE3797;30/03/2018 14:41;18.9;4.46;52411;Linares;Nariño;Electrodomésticos;16;26;30;861;59;13;34;26078
48816PS60A-A;PS60;VE6107;13/01/2018 16:30;-223.66;13.91;52385;La llanada;Nariño;Carnicería;22;19;22;280;1;7;27;0
3998PB25A-A;PB25;VE8568;25/09/2017 11:34;282.62;1.83;52381;La florida;Nariño;Ropa de adultos;24;25;15;31;48;26;20;24960
73855PS70A-A;PS70;VE2302;29/08/2017 16:48;160.77;1.26;52490;Olaya herrera;Nariño;Carnicería;34;10;7;2322;14;22;18;5544
46175PS23A-A;PS23;VE7503;6/02/2018 18:33;-68.26;28.96;52480;Nariño;Nariño;Carnicería;3;37;0;966;40;33;15;19800
2591PA93A-A;PA93;VE6542;21/08/2017 21:33;64.04;13.63;52473;Mosquera;Nariño;Electrodomésticos;20;19;20;303;17;29;23;11339
66795PD20A-A;PD20;VE1340;22/08/2017 1:41;318.52;10.7;52323;Gualmatan;Nariño;Celulares;36;4;22;1648;32;27;30;25920
42590PR56A-A;PR56;VE5109;10/05/2018 6:49;84.08;;52435;Mallama;Nariño;;34;14;35;2387;31;44;44;60016
95674PR15A-A;PR15;VE4002;11/11/2017 19:05;51.92;13.96;52210;Contadero;Nariño;Frutas y verduras;3;21;19;3348;25;14;40;14000
3653PK88A-A;PK88;VE2821;23/08/2017 19:22;47.22;1.8;52323;Gualmatan;Nariño;Deportes;28;10;1;2282;50;19;21;19950
106257PD93A-A;PD93;VE8634;17/12/2017 11:47;100.34;8.36;52210;Contadero;Nariño;Celulares;24;6;32;598;60;34;1;2040
49359PB40A-A;PB40;VE6781;4/02/2018 3:16;25.16;35.55;52480;Nariño;Nariño;Ropa de adultos;19;40;21;549;48;8;22;8448
69512PB92A-A;PB92;VE2926;23/04/2018 16:09;311.54;3.01;52405;Leiva;Nariño;Ropa de adultos;11;17;28;2651;35;20;34;23800
51815PA86A-A;PA86;VE4277;7/09/2017 13:41;161.88;16.88;52405;Leiva;Nariño;Electrodomésticos;7;10;26;774;42;18;23;17388
58099PA49A-A;PA49;VE7866;31/01/2018 13:15;227.16;0.66;52427;Magui;Nariño;Electrodomésticos;35;35;19;3835;37;16;37;21904
91350PK91A-A;PK91;VE8325;29/07/2017 2:13;215.8;93.69;52480;Nariño;Nariño;Deportes;15;28;15;1708;25;17;13;5525
28435PK84A-A;PK84;VE9186;16/12/2017 9:06;271.79;26.27;52480;Nariño;Nariño;Deportes;22;0;12;1895;48;25;13;15600
31968PB73A-A;PB73;VE3582;10/08/2017 14:57;413.98;18.58;52435;Mallama;Nariño;Ropa de adultos;24;19;14;270;33;17;19;10659
39158PS65A-A;PS65;VE8917;19/07/2017 20:19;42.04;31.96;52399;La union;Nariño;Carnicería;26;28;23;6415;5;7;26;910
93581PR74B-B;PR74;VE5681;2/09/2017 0:10;115.31;3.2;52240;Chachagui;Nariño;Frutas y verduras;2;29;22;3884;50;7;42;14700
81102PD70A-A;PD70;VE7882;26/03/2018 0:55;0.05;7.06;52405;Leiva;Nariño;Celulares;26;31;17;1252;0;35;36;0
9352PS83A-A;PS83;VE3955;12/02/2018 3:32;158.29;;52405;Leiva;Nariño;;27;12;13;1865;42;8;36;12096
98017PS63A-A;PS63;VE7885;6/06/2018 13:05;48.09;8.07;52427;Magui;Nariño;Carnicería;39;1;2;3375;40;17;18;12240
77239PR76A-A;PR76;VE8895;8/10/2017 0:04;36.35;9.02;52405;Leiva;Nariño;Frutas y verduras;17;37;35;839;46;32;20;29440
25357PD88A-A;PD88;VE4179;29/09/2017 11:52;118.78;9.02;52490;Olaya herrera;Nariño;Celulares;25;5;34;726;44;11;27;13068
104066PB72B-B;PB72;VE5979;20/04/2018 13:17;-88.15;24.49;52381;La florida;Nariño;Ropa de adultos;15;36;33;60;34;7;41;9758
73693PB45A-A;PB45;VE2285;29/09/2017 15:30;46.28;4.7;52051;Arboleda;Nariño;Ropa de adultos;37;12;2;513;48;8;20;7680
58327PA81A-A;PA81;VE1988;5/02/2018 23:04;87.88;15.64;52427;Magui;Nariño;Electrodomésticos;8;36;4;1838;32;10;24;7680
18210PR41A-A;PR41;VE4002;8/04/2018 9:47;38.06;10.38;52427;Magui;Nariño;Frutas y verduras;8;37;39;92;49;3;15;2205
8246PK45A-A;PK45;VE8975;22/05/2018 8:01;58.05;21.97;52203;Colon;Nariño;Deportes;7;1;6;3235;26;19;49;24206
12338PR84A-A;PR84;VE6422;1/02/2018 17:37;97.58;29.8;52565;Providencia;Nariño;Frutas y verduras;27;10;35;439;6;4;27;648
49995PB81A-A;PB81;VE9186;17/03/2018 9:47;66.32;24.0;52203;Colon;Nariño;Ropa de adultos;5;19;13;6368;30;21;37;23310
40397PA92A-A;PA92;VE6785;26/09/2017 9:47;46.08;15.76;52411;Linares;Nariño++;Electrodomésticos;17;4;1;1176;42;16;8;5376
49518PA38A-A;PA38;VE5149;30/09/2017 19:22;110.4;3.01;5002;Abejorral;Antioquia;Electrodomésticos;6;14;29;109;21;33;4;2772
5755PK97A-A;PK97;VE3582;20/03/2018 21:14;59.87;2.96;52480;Nariño;Nariño;Deportes;11;21;37;427;31;14;27;11718
73757PS72A-A;PS72;VE2887;6/12/2017 11:00;248.0;0.38;5002;Abejorral;Antioquia;Carnicería;21;12;13;355;22;8;12;2112
60101PR88A-A;PR88;VE7503;19/11/2017 3:08;267.28;4.3;52427;Magui;Nariño;Frutas y verduras;5;9;15;3598;49;36;40;70560
53918PD37A-A;PD37;VE5929;21/06/2018 0:47;2.37;11.22;52390;La tola;Nariño;Celulares;7;9;29;1891;27;41;17;18819
90685PB56A-A;PB56;VE3858;9/11/2017 2:38;100.66;12.86;5001;Medellin;Antioquia;Ropa de adultos;8;38;23;820;36;16;31;17856
17886PK26A-A;PK26;VE2305;19/02/2018 18:10;69.34;4.39;52323;Gualmatan;Nariño;Deportes;2;27;29;45;17;17;31;8959
2874PR20A-A;PR20;VE6060;8/05/2018 1:34;47.48;22.96;52405;Leiva;Nariño;Frutas_y_verduras;17;2;0;396;6;30;18;3240
35590PB72A-A;PB72;VE6495;10/05/2018 5:25;50.55;7.67;52399;La union;Nariño;Ropa de adultos;16;1;8;601;24;7;34;5712
3612PA38A-A;PA38;VE7888;12/03/2018 19:12;233.98;20.43;52323;Gualmatan;Nariño;Electrodomésticos;28;14;12;864;34;12;32;13056
10609PK20A-A;PK20;VE6406;21/03/2018 3:36;7.74;20.63;52203;Colon;Nariño;Deportes;25;37;6;5588;60;21;32;40320
110475PR76A-A;PR76;VE3927;30/11/2017 4:16;206.19;15.81;52323;Gualmatan;Nariño;Frutas y verduras;35;1;30;2318;57;29;25;0
5267PD55A-A;PD55;VE3420;21/11/1901 6:52;2.34;10.34;52203;Colon;Nariño;Celulares;24;11;16;176;26;7;31;5642
73760PK85A-A;PK85;VE2302;4/02/2018 12:48;83.43;16.55;52565;Providencia;Nariño;Deportes;11;29;15;6176;18;23;10;4140
64174PD47A-A;PD47;VE5681;6/04/2018 6:50;121.69;0.51;5002;Abejorral;Antioquia;Celulares;23;35;13;1567;29;3;14;1218
44972PB19A-A;PB19;VE2302;17/09/2017 16:08;18.37;21.51;52565;Providencia;Nariño;Ropa de adultos;10;12;34;5202;22;17;13;4862
21104PK71A-A;PK71;VE7503;21/08/2017 12:14;151.87;5.78;52323;Gualmatan;Nariño;Deportes;27;15;5;294;31;7;4;868
82092PK67B-B;PK67;VE3797;6/08/2017 13:38;35.21;38.97;52540;Policarpa;Nariño;Deportes;13;38;23;494;7;21;44;6468
103787PK20A-A;PK20;VE9713;9/12/2017 19:42;19.56;19.34;52378;La cruz;Nariño;Deportes;5;19;32;4615;58;18;31;32364
5875PB68A-A;PB68;VE6060;5/04/2018 9:34;7.38;9.22;52378;La cruz;Nariño;Ropa de adultos;14;24;25;378;47;17;16;12784
76248PS14A-A;PS14;VE3927;29/12/2017 3:39;225.57;13.47;52323;Gualmatan;Nariño;Carnicería;21;29;16;3015;3;6;62;1116
67673PS13A-A;PS13;VE8455;24/12/2017 4:03;16.65;8.09;52203;Colon;Nariño;Carnicería;6;18;6;1741;37;16;28;16576
4481PS94A-A;PS94;VE5090;3/01/2018 13:33;123.88;0.03;52399;La union;Nariño;Carnicería;1;8;12;1264;7;1;21;147
72965PS14A-A;PS14;VE9946;28/08/2017 4:40;82.83;4.58;52411;Linares;Nariño;Carnicería;10;34;21;1503;51;21;32;34272
102904PK30A-A;PK30;VE4365;3/10/2017 14:50;58.23;30.5;52506;Ospina;Nariño;Deportes;25;24;12;260;39;18;48;33696
16454PB23A-A;PB23;VE1504;26/02/2018 3:14;59.6;21.25;52110;Buesaco;Nariño;Ropa de adultos;0;22;0;2205;42;15;26;16380
24631PB62A-A;PB62;VE2233;13/05/2018 10:41;-24.48;19.83;52418;Los andes;Nariño;Ropa de adultos;12;2;17;987;23;39;23;20631
19300PS74A-A;PS74;VE2715;25/08/2017 15:12;42.45;32.5;52323;Gualmatan;Nariño;Carnicería;29;37;23;85;24;29;37;25752
33531PR80A-A;PR80;VE3858;15/07/2017 4:21;50.71;54.33;52411;Linares;Nariño;Frutas y verduras;32;34;8;666;27;13;44;15444
33578PR16A-A;PR16;VE1125;18/08/2017 13:45;428.94;43.2;5001;Medellin;Antioquia;Frutas y verduras;34;32;18;2213;10;19;24;4560
111356PD18A-A;PD18;VE3582;25/06/2018 7:37;177.81;8.25;52427;Magui;Nariño;Celulares;27;26;15;835;10;17;3;510
90104PK95A-A;PK95;VE6180;27/05/2018 1:54;180.5;12.74;52051;Arboleda;Nariño;Deportes;24;11;7;440;34;24;19;15504
82269PK73C-C;PK73;VE8455;20/10/2017 3:24;8.75;4.57;52385;La llanada;Nariño;Deportes;40;28;40;734;34;12;27;11016
56306PR20A-A;PR20;VE9713;24/01/2018 4:09;173.37;12.19;5001;Medellin;Antioquia;Frutas_y_verduras;26;17;37;40;13;32;49;20384
76275PD43A-A;PD43;VE3880;27/11/2017 15:09;150.63;24.52;52001;Pasto;Nariño;Celulares;12;9;17;4842;33;29;40;38280
105332PR10A-A;PR10;VE3062;12/03/2018 11:19;25.73;18.15;52210;Contadero;Nariño;Frutas y verduras;10;11;38;2459;49;32;19;29792
22304PA75A-A;PA75;VE9530;19/12/2017 3:20;330.7;12.22;52051;Arboleda;Nariño;Electrodomésticos;18;7;14;881;22;28;13;8008
48518PB83A-A;PB83;VE7281;11/08/2017 17:24;39.28;58.39;52207;Consaca;Nariño;Ropa de adultos;40;35;34;395;16;9;17;2448
17045PK92A-A;PK92;VE1204;21/04/2018 3:52;19.65;13.01;52323;Gualmatan;Nariño;Deportes;39;22;29;719;38;19;21;15162
37752PB61B-B;PB61;VE4813;4/11/2017 9:14;17.03;25.95;52480;Nariño;Nariño++;Ropa de adultos;35;9;19;900;9;57;43;22059
6712PD21A-A;PD21;VE2926;13/06/2018 20:11;86.12;72.12;52323;Gualmatan;Nariño;Celulares;10;39;37;756;33;36;31;36828
58754PK61A-A;PK61;VE9170;18/10/2017 15:07;1.13;74.11;52001;Pasto;Nariño;Deportes;8;8;25;72;23;18;39;16146
103221PB92A-A;PB92;VE2821;21/07/2017 7:14;118.95;4.16;52323;Gualmatan;Nariño;Ropa de adultos;10;28;9;3077;37;11;32;13024
8330PB37A-A;PB37;VE3791;14/03/2257 9:27;95.82;3.43;52210;Contadero;Nariño++;Ropa de adultos;37;3;2;1378;11;33;35;12705
82051PD60A-A;PD60;VE8455;15/08/1901 7:15;89.23;15.02;52405;Leiva;Nariño;Celulares;7;29;1;709;6;36;35;7560
17171PK13A-A;PK13;VE7016;1/05/2018 10:54;137.41;16.32;52001;Pasto;Nariño;Deportes;33;32;0;919;73;1;10;730
822PR85A-A;PR85;VE5588;20/02/2018 15:59;84.88;6.84;52490;Olaya herrera;Nariño++;Frutas y verduras;32;23;8;480;36;1;34;1224
71830PD32B-B;PD32;VE1290;21/01/2018 10:07;-61.1;8.15;52079;Barbacoas;Nariño;Celulares;34;27;32;797;11;23;42;10626
90092PK80A-A;PK80;VE3549;27/08/2017 9:00;28.85;5.55;52381;La florida;Nariño;Deportes;16;10;2;990;15;38;21;11970
109665PA67A-A;PA67;VE9555;18/08/2017 12:34;-149.31;17.84;52203;Colon;Nariño;Electrodomésticos;32;32;10;502;15;19;27;7695
109626PR24B-B;PR24;VE1637;22/07/2017 13:22;10.91;41.47;52565;Providencia;Nariño;Frutas y verduras;10;39;18;1062;9;9;26;2106
34340PS69A-A;PS69;VE5979;17/09/2017 18:28;1.48;4.82;52051;Arboleda;Nariño;Carnicería;30;18;40;1422;22;6;12;1584
40535PK35D-D;PK35;VE2305;26/05/2018 21:13;1.57;12.2;52418;Los andes;Nariño;Deportes;32;21;13;11791;23;27;25;15525
56834PK84A-A;PK84;VE1019;9/02/2018 1:34;15.55;35.65;52210;Contadero;Nariño;Deportes;12;18;3;3336;15;2;38;1140
64879PR64A-A;PR64;VE5595;14/09/2017 6:03;129.0;18.87;52240;Chachagui;Nariño;Frutas y verduras;29;28;40;602;45;21;14;13230
94897PB44A-A;PB44;VE2821;21/08/2017 3:38;24.3;73.79;52560;Potosi;Nariño;Ropa de adultos;38;33;34;1263;4;17;21;1428
79645PA32A-A;PA32;VE3979;16/06/2018 0:45;57.69;18.54;52405;Leiva;Nariño;Electrodomésticos;30;30;24;310;44;37;23;37444
103427PR84A-A;PR84;VE5595;5/12/2017 9:44;734.49;;52427;Magui;Nariño;nan;3;6;15;142;61;11;37;24827
39935PD57A-A;PD57;VE5192;20/01/2018 12:38;69.39;24.27;52411;Linares;Nariño++;Celulares;7;2;24;2775;27;24;16;10368
36255PK50A-A;PK50;VE1340;19/07/2017 19:03;135.43;4.83;52399;La union;Nariño;Deportes;30;22;39;225;22;2;38;1672
92725PD27B-B;PD27;VE4242;31/12/2017 6:05;-214.36;4.33;52323;Gualmatan;Nariño;Celulares;13;20;26;4553;56;13;28;20384
9197PD65A-A;PD65;VE3768;1/03/2018 16:41;145.83;49.82;52565;Providencia;Nariño;Celulares;31;25;3;3955;12;6;27;1944
80811PB22A-A;PB22;VE9434;3/05/2018 4:42;69.25;14.34;52473;Mosquera;Nariño;Ropa de adultos;39;27;36;430;21;32;22;14784
98835PA39B-B;PA39;VE8699;8/01/2018 13:35;-25.7;98.16;52565;Providencia;Nariño;Electrodomésticos;0;4;23;2734;14;16;22;4928
36166PK65B-B;PK65;VE3840;14/04/2018 17:58;87.52;20.82;5002;Abejorral;Antioquia;Deportes;33;16;27;2401;41;0;12;0
109867PA28A-A;PA28;VE8782;7/04/2018 15:22;16.38;21.28;52323;Gualmatan;Nariño;Electrodomésticos;33;2;5;175;25;8;31;6200
2586PD68A-A;PD68;VE1504;9/11/2017 18:07;8.05;29.4;5002;Abejorral;Antioquia;Celulares;32;30;22;376;26;8;19;3952
16187PB75A-A;PB75;VE4489;13/10/1901 1:07;141.69;93.91;52381;La florida;Nariño;Ropa de adultos;16;20;32;1271;26;22;10;5720
50346PB58A-A;PB58;VE8634;6/06/2018 0:43;228.68;14.07;52356;Ipiales;Nariño;Ropa de adultos;23;25;17;248;30;7;12;2520
38098PD99A-A;PD99;VE8722;29/01/2018 22:16;39.23;4.39;52473;Mosquera;Nariño;Celulares;9;3;8;606;30;3;32;2880
15461PS61A-A;PS61;VE1019;1/03/2018 2:40;148.36;91.06;52473;Mosquera;Nariño;Carnicería;11;9;30;228;9;8;33;2376
14167PS81A-A;PS81;VE7866;22/08/2017 7:39;77.34;0.02;52565;Providencia;Nariño;Carnicería;1;16;9;927;7;3;29;609
79060PR76A-A;PR76;VE4813;5/01/2018 2:04;133.12;3.48;52378;La cruz;Nariño;Frutas y verduras;25;13;9;2116;23;11;3;759
88080PB95A-A;PB95;VE4242;10/03/2018 4:29;223.57;10.18;52411;Linares;Nariño;Ropa de adultos;34;23;31;1285;31;3;16;1488
6799PK77B-B;PK77;VE2305;23/04/2018 16:43;55.65;20.02;5001;Medellin;Antioquia++;Deportes;34;18;30;1012;34;13;31;0
71688PR92A-A;PR92;VE3292;13/09/2017 19:39;106.19;59.16;52356;Ipiales;Nariño;Frutas y verduras;7;31;18;2892;32;4;11;1408
26034PA98A-A;PA98;VE4277;13/12/2017 21:37;2.77;23.07;52427;Magui;Nariño;Electrodomésticos;19;39;20;1865;27;14;25;9450
65595PK10B-B;PK10;VE5588;7/09/2017 10:54;195.77;16.44;52323;Gualmatan;Nariño;Deportes;16;38;28;1766;36;17;25;15300
53186PB52A-A;PB52;VE4502;17/07/2017 0:07;214.66;5.76;52323;Gualmatan;Nariño;Ropa de adultos;15;12;28;4216;20;13;18;4680
15350PR28A-A;PR28;VE9186;27/05/2018 3:33;122.06;1.27;52473;Mosquera;Nariño;Frutas y verduras;6;4;36;1528;44;36;13;20592
16357PA78A-A;PA78;VE2305;5/01/2018 18:05;69.6;8.82;5002;Abejorral;Antioquia++;Electrodomésticos;19;20;33;4046;20;18;24;8640
64871PR78A-A;PR78;VE3797;12/08/2017 20:21;162.58;;52203;Colon;Nariño;;1;2;10;231;18;13;23;5382
64445PA28A-A;PA28;VE8455;13/02/2018 5:07;71.11;3.11;52378;La cruz;Nariño;Electrodomésticos;29;27;30;268;42;3;35;4410
78646PS15A-A;PS15;VE9623;18/04/2018 21:12;179.82;2.73;52480;Nariño;Nariño;Carnicería;21;29;2;1575;52;18;26;24336
