producto_id;fecha_envio_limite;nombre_categoria_producto;longitud_nombre_producto;longitud_descripcion_producto;cantidad_fotos_producto;peso_g_producto;longitud_cm_producto;altura_cm_producto;ancho_cm_producto
PP79;10/02/2018 17:26;Licor;3;38;27;1348;29;46;11
PF73;30/01/2018 13:58;Muebles;7;15;40;3073;32;5;20
PJ80;22/11/2017 6:33;Mascotas;33;11;6;1047;20;3;30
PJ46;31/12/2017 2:46;Mascotas;0;22;10;984;18;35;14
PG45;11/09/2017 14:05;Salud;31;26;8;878;20;7;20
PC55;2/02/2018 1:14;Ropa infantil;36;34;3;6388;28;15;38
PA74;13/02/2018 9:21;Electrodomésticos;19;2;16;6280;35;39;42
PQ66;24/03/2018 20:11;Lácteos;38;13;24;3;40;20;20
PA79;30/04/2018 21:11;Electrodomésticos;1;31;19;1072;16;4;34
PA50;14/07/2017 21:48;Electrodomésticos;5;20;9;1143;27;24;38
PS27;11/08/2017 23:56;Carnicería;8;34;1;1009;14;2;22
PC96;18/08/2017 4:04;Ropa infantil;1;20;6;458;31;19;19
PF39;16/02/2018 23:34;Muebles;17;10;39;305;35;31;18
PL51;31/01/2018 16:24;Libros;34;37;35;182;13;19;25
PC18;11/05/2018 10:09;Ropa infantil;0;29;2;1572;7;27;18
PO66;6/05/2018 9:08;Productos ecoamigables;18;30;20;1104;67;22;42
PH54;4/04/2018 16:52;Bebés ;30;18;4;3139;44;12;19
PL77;14/02/2018 2:12;Libros;22;3;23;714;21;35;15
PM94;20/02/2018 5:13;Ferretería;16;3;28;290;1;24;24
PE62;19/12/2017 4:08;Tecnología;19;39;40;1939;45;33;10
PD48;29/05/2018 3:07;Celulares;14;1;21;5370;19;3;8
PK60;10/09/2017 23:19;Deportes;14;28;0;885;24;25;26
PC34;20/04/2018 10:02;Ropa infantil;35;34;17;4036;13;7;9
PL23;8/01/2018 10:52;Libros;23;33;25;1322;15;13;26
PP70;19/05/2018 23:07;Licor;18;17;34;5420;53;19;17
PE59;20/09/2017 18:18;Tecnología;11;25;34;3448;49;24;46
PC44;21/01/2018 12:49;Ropa infantil;39;21;22;3054;33;36;22
PE40;12/12/2017 18:40;Tecnología;13;5;27;1237;9;8;11
PF63;21/06/2018 17:27;Muebles;8;13;17;4068;25;33;4
PJ18;24/03/2018 23:54;Mascotas;17;24;36;265;38;4;37
PD45;16/03/2018 17:22;Celulares;38;25;7;92;13;9;9
PI64;22/11/2017 14:21;Juguetes;6;27;3;2191;28;8;27
PG38;6/03/2018 9:20;Salud;29;16;38;2192;49;34;31
PF84;30/09/2017 6:31;Muebles;2;34;34;1345;27;17;40
PE10;24/10/2017 11:32;Tecnología;23;15;2;22;17;37;32
PC70;5/02/2018 18:21;Ropa infantil;2;35;15;1559;13;40;27
PR99;25/11/2017 15:31;Frutas y verduras;28;21;20;2244;31;26;5
PN12;17/07/2017 13:03;Dormitorio;4;3;37;1917;18;18;14
PI98;16/12/2017 10:37;Juguetes;24;2;38;1027;41;12;13
PD12;3/08/2017 21:30;Celulares;35;7;34;1530;9;18;22
PN59;26/03/2018 5:57;Dormitorio;5;31;19;287;21;7;19
PF10;31/05/2018 23:27;Muebles;10;9;7;550;5;30;21
PK12;16/10/2017 17:09;Deportes;25;25;4;512;31;7;35
PO31;16/05/2018 13:46;Productos ecoamigables;27;10;15;902;5;16;24
PO93;18/08/2017 13:51;Productos ecoamigables;25;5;20;2305;16;32;28
PN62;6/11/2017 15:05;Dormitorio;0;36;26;6817;10;0;7
PE50;25/10/2017 4:59;Tecnología;35;32;32;1946;45;26;12
PH97;17/07/2017 11:01;Bebés ;30;16;0;103;34;8;32
PQ67;4/04/2018 2:29;Lácteos;26;23;35;3297;58;38;25
PA48;28/09/2017 2:09;Electrodomésticos;3;3;32;97;36;1;18
PC13;17/02/2018 18:29;Ropa infantil;16;33;7;594;52;19;45
PF61;24/10/2017 11:05;Muebles;15;17;32;1058;30;2;36
PG86;18/03/2018 13:54;Salud;29;10;39;6154;20;53;1
PQ99;6/05/2018 0:17;Lácteos;5;11;21;3101;16;12;22
PD18;20/10/2017 7:50;Celulares;29;15;18;14;31;14;3
PB37;23/09/2017 14:21;Ropa de adultos;34;17;9;1084;59;8;33
PE51;25/07/2017 6:43;Tecnología;17;25;5;1269;40;2;11
PI34;13/12/2017 3:31;Juguetes;35;4;35;1486;23;8;33
PB58;15/08/2017 20:02;Ropa de adultos;4;1;11;558;9;11;22
PD37;5/05/2018 2:54;Celulares;14;16;15;567;7;2;25
PA87;20/08/2017 20:22;Electrodomésticos;31;35;19;5967;43;10;36
PS34;2/09/2017 15:04;Carnicería;14;26;10;539;49;39;29
PP15;4/06/2018 7:10;Licor;39;18;27;347;27;16;4
PK92;20/03/2018 17:23;Deportes;22;26;20;6570;26;4;46
PK81;25/03/2018 4:28;Deportes;34;20;14;1329;25;12;29
PI94;18/08/2017 12:47;Juguetes;39;36;36;4614;11;16;33
PQ16;25/08/2017 5:46;Lácteos;39;24;36;4528;75;1;9
PD79;18/04/2018 5:13;Celulares;35;6;3;416;42;5;9
PO98;19/12/2017 8:24;Productos ecoamigables;7;14;7;5655;53;35;37
PC44;2/09/2017 18:56;Ropa infantil;0;19;1;295;12;13;15
PN78;7/05/2018 12:14;Dormitorio;1;25;37;96;17;6;12
PA70;27/04/2018 8:49;Electrodomésticos;35;26;20;797;23;10;30
PG54;18/01/2018 2:39;Salud;21;33;0;258;22;24;25
PR29;14/10/2017 6:17;Frutas y verduras;11;12;3;984;10;27;11
PH81;11/12/2017 13:59;Bebés ;17;9;24;955;20;18;22
PE85;22/09/2017 9:51;Tecnología;34;11;29;2037;45;17;23
PK80;2/08/2017 9:20;Deportes;25;22;16;1006;14;17;27
PI51;31/10/2017 18:37;Juguetes;26;30;33;787;26;45;25
PA52;2/01/2018 3:30;Electrodomésticos;7;8;14;2477;58;3;8
PB25;10/10/2017 1:11;Ropa de adultos;1;5;34;3235;55;8;27
PJ44;6/04/2018 6:13;Mascotas;7;39;10;265;37;3;18
PD42;12/08/2017 9:47;Celulares;15;24;29;1665;13;8;26
PC73;7/01/2018 16:38;Ropa infantil;17;35;33;296;9;17;42
PR98;6/03/2018 11:40;Frutas y verduras;39;6;0;5130;19;27;16
PB26;5/09/2017 11:30;Ropa de adultos;21;6;3;1708;20;4;24
PC48;5/10/2017 3:12;Ropa infantil;39;33;8;1098;46;2;24
PN17;3/12/2017 12:11;Dormitorio;19;10;0;7713;19;7;36
PS72;15/03/2018 10:42;Carnicería;24;22;35;628;17;16;45
PK69;13/12/2017 9:19;Deportes;15;11;9;1829;18;23;23
PG82;2/05/2018 18:09;Salud;30;5;33;647;22;20;27
PN31;26/07/2017 19:32;Dormitorio;28;1;29;874;49;15;43
PQ84;31/10/2017 9:14;Lácteos;30;18;40;249;10;32;19
PA79;22/02/2018 0:44;Electrodomésticos;40;2;10;1881;56;21;29
PD31;14/01/2018 18:18;Celulares;22;36;6;2378;27;29;8
PM76;3/04/2018 17:09;Ferretería;17;18;7;2341;22;25;28
PT41;23/10/2017 5:49;Tarjetas regalo;2;37;19;2191;1;14;2
PQ65;18/06/2018 20:44;Lácteos;36;24;40;264;14;28;23
PM10;21/01/2018 9:41;Ferretería;28;23;17;1405;52;9;41
PD20;9/02/2018 13:53;Celulares;36;32;21;2399;22;22;32
PH74;10/09/2017 13:42;Bebés ;38;29;7;6606;54;18;34
PK97;20/03/2018 21:14;Deportes;11;21;37;427;31;14;27
PI82;5/05/2018 16:59;Juguetes;13;6;20;350;17;1;15
PI55;7/06/2018 3:57;Juguetes;20;31;28;201;5;3;22
PM62;28/11/2017 10:06;Ferretería;8;21;16;4309;25;16;24
PP71;17/01/2018 3:01;Licor;5;23;31;2642;50;6;2
PM60;29/04/2018 11:27;Ferretería;5;17;1;4144;32;2;28
PN80;24/02/2018 17:22;Dormitorio;12;15;39;1175;30;11;4
PA33;26/10/2017 14:33;Electrodomésticos;22;27;38;8699;40;33;40
PA63;10/09/2017 21:28;Electrodomésticos;32;39;8;1509;51;4;25
PD21;4/08/2017 7:12;Celulares;2;12;27;6184;52;22;55
PA60;29/10/2017 15:13;Electrodomésticos;1;32;8;3163;27;25;24
PD18;15/01/2018 16:12;Celulares;29;16;24;1566;49;11;12
PI87;10/02/2018 17:00;Juguetes;34;25;8;1172;54;2;2
PO55;16/11/2017 19:09;Productos ecoamigables;24;33;2;3422;48;33;35
PR16;22/07/2017 8:11;Frutas y verduras;37;0;10;1458;21;18;22
PK81;31/01/2018 20:11;Deportes;5;36;35;340;53;12;45
PJ25;27/02/2018 0:54;Mascotas;14;32;40;252;34;3;15
PT22;13/11/2017 2:40;Tarjetas regalo;7;35;27;1812;39;22;13
PH57;28/11/2017 7:28;Bebés ;13;36;38;5570;15;2;30
PS82;9/05/2018 21:08;Carnicería;15;15;4;5823;12;15;31
PT45;8/04/2018 21:14;Tarjetas regalo;20;15;24;245;25;4;24
PL21;6/11/2017 21:49;Libros;18;18;22;5175;28;5;32
PD29;7/06/2018 16:54;Celulares;1;23;2;231;33;32;7
PG79;16/06/2018 8:14;Salud;7;25;17;501;14;27;30
PJ43;6/10/2017 16:43;Mascotas;25;10;38;195;34;22;22
PP74;23/12/2017 20:44;Licor;31;32;21;1771;46;10;14
PB34;2/01/2018 8:58;Ropa de adultos;31;39;32;1157;18;16;0
PT62;9/09/2017 17:27;Tarjetas regalo;19;37;4;634;55;32;9
PP34;27/07/2017 22:55;Licor;13;19;39;2281;45;23;31
PD16;6/12/2017 8:09;Celulares;25;13;13;468;9;28;35
PA37;28/05/2018 22:23;Electrodomésticos;34;6;38;2885;21;3;29
PH28;29/12/2017 21:59;Bebés ;34;8;17;575;27;38;17
PA72;11/12/2017 19:07;Electrodomésticos;26;25;28;1710;9;38;22
PK25;9/02/2018 23:14;Deportes;31;33;33;3738;32;36;29
PN17;17/04/2018 2:04;Dormitorio;10;15;1;15438;29;15;20
PN67;26/08/2017 10:08;Dormitorio;0;13;25;74;60;28;14
PB82;19/07/2017 11:47;Ropa de adultos;39;39;35;2043;19;16;15
PE40;28/10/2017 3:25;Tecnología;15;7;10;990;18;14;11
PC33;11/03/2018 12:47;Ropa infantil;35;13;21;2255;22;30;19
PE86;26/05/2018 2:10;Tecnología;10;7;27;742;30;9;33
PG24;21/07/2017 17:19;Salud;22;27;0;382;34;8;13
PK49;8/04/2018 1:54;Deportes;33;0;32;116;19;20;2
PP26;7/06/2018 11:45;Licor;12;30;16;524;32;5;9
PJ66;15/04/2018 10:09;Mascotas;4;12;37;3344;43;13;2
PP56;17/07/2017 15:13;Licor;27;24;24;1881;50;10;26
PJ53;26/02/2018 23:54;Mascotas;32;30;30;1379;4;23;42
PL77;4/12/2017 15:30;Libros;12;34;13;291;25;1;10
PO37;12/08/2017 17:59;Productos ecoamigables;12;4;26;606;21;11;23
PB15;31/10/2017 17:11;Ropa de adultos;7;22;17;712;15;12;10
PF63;15/10/2017 19:56;Muebles;8;31;6;1153;2;18;6
PP11;28/10/2017 11:56;Licor;2;14;15;12005;54;30;6
PH25;21/06/2018 3:25;Bebés ;25;23;12;840;45;21;39
PE15;16/09/2017 1:18;Tecnología;40;23;26;1843;61;22;23
PP11;23/11/2017 23:50;Licor;6;8;30;412;10;6;26
PF63;30/03/2018 19:29;Muebles;3;36;0;159;8;27;33
PI26;11/08/2017 17:59;Juguetes;37;11;11;2667;26;7;25
PF21;8/11/2017 13:03;Muebles;35;25;10;4642;48;29;20
PR87;20/03/2018 23:17;Frutas y verduras;19;40;7;2308;25;8;17
PH23;12/06/2018 23:59;Bebés ;7;24;4;4354;28;18;33
PG84;23/06/2018 17:12;Salud;0;33;16;35;45;24;20
PG22;15/05/2018 15:17;Salud;17;2;23;1279;30;20;30
PH79;9/11/2017 14:20;Bebés ;19;34;34;909;42;27;26
PR97;5/01/2018 6:38;Frutas y verduras;36;25;35;4045;30;21;14
PT48;14/06/2018 2:48;Tarjetas regalo;36;3;12;8857;2;15;3
PN96;31/10/2017 2:31;Dormitorio;11;39;36;1837;11;19;40
PS21;22/02/2018 8:13;Carnicería;3;4;30;1966;42;20;23
PN19;2/11/2017 15:13;Dormitorio;33;29;18;1945;11;24;35
PL61;14/01/2018 17:22;Libros;8;8;10;1543;46;31;27
PP91;6/08/2017 0:18;Licor;37;24;13;1942;42;8;8
PS72;6/12/2017 11:00;Carnicería;21;12;13;355;22;8;12
PQ68;27/11/2017 0:39;Lácteos;22;28;2;11166;22;31;32
PT86;3/12/2017 21:18;Tarjetas regalo;31;0;1;1035;15;11;20
PR46;28/12/2017 9:06;Frutas y verduras;29;12;27;1469;32;14;33
PM78;29/09/2017 4:28;Ferretería;16;2;23;1501;31;27;14
PS63;9/11/2017 16:47;Carnicería;5;19;20;1205;35;6;22
PR37;21/02/2018 8:09;Frutas y verduras;40;11;23;783;44;33;14
PK46;27/11/2017 15:38;Deportes;25;6;34;800;1;10;14
PH42;26/03/2018 1:27;Bebés ;7;26;5;584;42;6;21
PJ23;12/10/2017 16:05;Mascotas;7;2;21;1096;55;15;21
PH65;22/08/2017 18:51;Bebés ;32;35;20;4656;30;3;34
PO72;17/09/2017 1:31;Productos ecoamigables;11;11;13;676;17;8;19
PA85;3/06/2018 20:49;Electrodomésticos;28;21;14;5782;48;2;27
PO14;1/05/2018 23:39;Productos ecoamigables;26;18;21;3968;55;27;34
PS35;27/04/2018 16:42;Carnicería;36;1;39;762;7;50;24
PN29;22/01/2018 7:35;Dormitorio;31;20;31;5154;33;14;19
PG74;11/09/2017 13:06;Salud;24;22;5;885;58;24;38
PD39;4/04/2018 0:58;Celulares;14;33;20;254;31;19;22
PL48;17/04/2018 10:30;Libros;23;32;21;3384;40;9;25
PH33;15/04/2018 22:56;Bebés ;33;14;6;1095;37;8;5
PK60;31/05/2018 21:38;Deportes;29;33;14;623;36;33;26
PD60;28/05/2018 21:33;Celulares;23;36;13;3554;38;20;6
PK88;7/12/2017 6:53;Deportes;36;27;38;458;22;6;30
PK82;29/07/2017 2:45;Deportes;17;36;0;4164;12;1;9
PR42;12/08/2017 17:21;Frutas y verduras;28;1;33;6862;34;7;30
PP43;13/04/2018 22:57;Licor;3;32;40;2306;44;15;17
PL94;6/01/2018 9:46;Libros;40;4;8;1969;44;6;19
PI75;26/08/2017 3:16;Juguetes;14;6;6;1059;55;26;29
PN13;10/05/2018 14:48;Dormitorio;39;11;26;1129;35;12;24
PS81;27/01/2018 10:38;Carnicería;28;31;9;6662;43;16;8
PT35;4/09/2017 12:56;Tarjetas regalo;16;1;18;3216;34;25;38
PB61;29/09/2017 2:23;Ropa de adultos;17;25;29;7983;35;22;12
PK14;16/02/2018 2:00;Deportes;4;3;18;7017;26;44;22
PI18;6/05/2018 0:36;Juguetes;27;29;31;2810;26;14;6
PD16;20/04/2018 13:30;Celulares;16;19;7;6299;8;17;0
PA98;27/03/2018 18:10;Electrodomésticos;16;34;14;4726;2;5;23
PG96;12/02/2018 23:18;Salud;15;2;37;1575;1;28;32
PI35;6/11/2017 20:06;Juguetes;34;9;15;2211;55;19;5
PC86;31/01/2018 12:35;Ropa infantil;2;40;0;88;39;7;26
PT36;21/01/2018 3:53;Tarjetas regalo;20;35;31;1268;26;35;2
PD61;24/12/2017 5:27;Celulares;14;8;2;2885;33;35;33
PJ99;27/08/2017 5:07;Mascotas;38;27;35;2637;4;27;23
PT67;25/04/2018 7:14;Tarjetas regalo;15;20;1;1214;4;3;31
PC30;13/09/2017 10:22;Ropa infantil;13;14;4;2552;30;23;2
PE91;30/07/2017 10:17;Tecnología;10;24;23;1637;18;9;15
PS87;22/07/2017 17:03;Carnicería;24;35;14;4254;20;8;28
PI80;16/07/2017 3:20;Juguetes;33;20;0;3357;27;15;56
PE77;9/10/2017 19:22;Tecnología;25;33;3;669;23;4;4
PL40;26/09/2017 5:23;Libros;1;19;22;3490;20;13;15
PI52;29/03/2018 8:42;Juguetes;28;9;28;3760;41;10;34
PB61;30/03/2018 16:39;Ropa de adultos;15;9;11;1657;77;14;31
PT57;14/09/2017 19:12;Tarjetas regalo;19;6;28;2844;35;25;33
PE86;24/02/2018 11:06;Tecnología;38;2;23;1637;9;36;16
PJ66;9/10/2017 22:59;Mascotas;34;10;12;1537;33;14;2
PJ82;31/10/2017 6:08;Mascotas;28;28;30;604;17;24;19
PA87;14/09/2017 7:08;Electrodomésticos;8;12;35;4524;22;1;22
PH95;15/03/2018 21:46;Bebés ;30;7;27;7290;32;3;12
PL44;11/09/2017 10:36;Libros;16;39;19;2896;2;24;8
PA27;4/05/2018 15:59;Electrodomésticos;27;21;4;3548;41;13;8
PL16;6/12/2017 4:04;Libros;20;8;24;1099;26;11;39
PK75;26/01/2018 1:21;Deportes;21;10;1;1596;33;5;14
PJ11;1/01/2018 19:36;Mascotas;32;2;13;440;31;47;29
PK24;14/04/2018 4:09;Deportes;40;15;3;803;49;12;34
PG15;17/06/2018 5:56;Salud;14;19;20;4883;5;1;23
PL10;19/08/2017 1:43;Libros;8;17;17;7423;19;13;11
PG32;20/02/2018 23:11;Salud;20;21;2;787;38;21;29
PN95;1/11/2017 12:37;Dormitorio;35;32;40;304;42;18;11
PC51;7/03/2018 22:19;Ropa infantil;33;17;32;69;24;39;24
PN46;10/10/2017 20:11;Dormitorio;13;21;18;4120;14;7;25
PM28;31/07/2017 18:34;Ferretería;0;25;20;138;56;5;6
PD37;21/11/2017 11:45;Celulares;29;6;7;1719;35;6;23
PT24;8/12/2017 7:22;Tarjetas regalo;9;20;22;3420;51;9;6
PT66;13/01/2018 5:39;Tarjetas regalo;24;33;8;1077;26;36;29
PQ78;16/02/2018 11:57;Lácteos;24;35;24;1446;50;27;42
PK98;29/12/2017 2:35;Deportes;29;25;14;33;54;30;14
PT80;20/03/2018 9:05;Tarjetas regalo;31;38;16;3880;16;32;33
PE33;21/07/2017 13:47;Tecnología;36;35;21;167;27;31;23
PO98;23/09/2017 17:43;Productos ecoamigables;14;21;32;6572;23;8;23
PH19;18/01/2018 19:11;Bebés ;36;0;10;6788;19;21;39
PT28;16/12/2017 4:57;Tarjetas regalo;18;18;2;1439;13;42;32
PD63;16/07/2017 19:33;Celulares;1;26;31;24;43;2;15
PQ93;9/04/2018 23:21;Lácteos;10;39;18;2339;16;39;8
PJ92;3/02/2018 0:57;Mascotas;2;15;16;5006;20;12;21
PG82;12/12/2017 1:44;Salud;24;37;13;6010;17;27;4
PG57;13/09/2017 11:26;Salud;40;3;24;2471;44;19;10
PT43;30/03/2018 21:03;Tarjetas regalo;27;30;21;2312;44;24;21
PA69;23/05/2018 7:50;Electrodomésticos;19;29;17;2583;42;8;17
PI74;19/02/2018 11:07;Juguetes;23;32;2;91;29;31;33
PO17;12/08/2017 22:55;Productos ecoamigables;8;22;30;741;13;12;22
PB24;17/04/2018 18:16;Ropa de adultos;37;28;30;4466;21;1;22
PJ84;8/02/2018 0:43;Mascotas;20;21;15;836;45;19;43
PM55;25/06/2018 19:23;Ferretería;6;6;36;53;50;5;11
PC22;24/02/2018 3:47;Ropa infantil;19;24;32;1919;5;33;57
PL51;9/04/2018 1:32;Libros;24;7;2;8566;19;7;25
PS38;25/08/2017 19:21;Carnicería;35;21;32;6829;56;7;18
PS36;3/05/2018 19:19;Carnicería;12;29;27;768;16;8;38
PN53;17/08/2017 3:27;Dormitorio;4;14;34;1577;22;9;10
PR86;12/10/2017 15:08;Frutas y verduras;21;31;7;4512;30;14;13
PS71;6/09/2017 22:03;Carnicería;2;18;14;6139;36;1;26
PI21;15/06/2018 7:35;Juguetes;2;10;12;308;12;19;1
PL62;23/05/2018 15:53;Libros;2;20;38;2510;58;10;46
PA50;26/01/2018 18:37;Electrodomésticos;11;3;1;1295;21;15;9
PT42;8/03/2018 20:08;Tarjetas regalo;6;12;40;476;60;35;33
PF81;21/07/2017 14:17;Muebles;12;32;40;1313;59;23;4
PA71;10/11/2017 3:31;Electrodomésticos;38;12;38;4781;1;28;7
PL67;19/06/2018 16:25;Libros;9;13;29;3807;23;1;7
PA73;3/10/2017 11:00;Electrodomésticos;8;19;15;2442;29;8;12
PQ54;18/06/2018 21:18;Lácteos;21;23;34;225;19;18;24
PS88;14/04/2018 9:01;Carnicería;3;40;33;605;30;12;17
PJ95;2/03/2018 1:03;Mascotas;20;18;23;3230;14;17;21
PJ51;29/10/2017 0:55;Mascotas;24;30;10;7124;35;29;32
PR86;16/04/2018 10:39;Frutas y verduras;29;33;29;91;19;27;38
PC54;25/12/2017 13:59;Ropa infantil;23;28;5;736;51;4;21
PI26;9/10/2017 22:01;Juguetes;12;39;1;1129;37;29;30
PJ55;14/10/2017 5:21;Mascotas;32;2;26;596;51;3;17
PT41;18/03/2018 22:53;Tarjetas regalo;10;1;37;1431;24;25;41
PM45;5/02/2018 18:17;Ferretería;29;1;23;4256;15;4;27
PG27;28/07/2017 0:02;Salud;40;28;38;1423;36;39;30
PI65;9/05/2018 2:22;Juguetes;30;11;31;2494;48;8;16
PG81;3/12/2017 15:43;Salud;25;32;32;2599;59;5;13
PO42;20/06/2018 11:59;Productos ecoamigables;9;16;7;3797;49;17;26
PH48;16/12/2017 14:20;Bebés ;36;39;4;2492;37;5;17
PB63;31/01/2018 6:03;Ropa de adultos;4;21;1;633;29;17;15
PA94;13/10/2017 18:29;Electrodomésticos;30;4;18;569;6;39;27
PM45;30/09/2017 23:25;Ferretería;14;25;21;339;12;16;36
PG78;13/11/2017 16:33;Salud;3;26;21;508;28;28;15
PC93;8/11/2017 11:52;Ropa infantil;31;25;1;2941;6;1;26
PN88;1/06/2018 14:53;Dormitorio;26;38;8;3424;53;22;2
PF13;4/03/2018 8:20;Muebles;27;23;37;69;44;17;19
PR89;18/11/2017 23:18;Frutas y verduras;35;20;36;207;38;9;21
PK69;19/12/2017 20:23;Deportes;2;20;14;2522;19;27;25
PF35;28/11/2017 12:49;Muebles;25;4;3;186;36;7;36
PQ41;8/11/2017 20:33;Lácteos;8;20;18;1459;28;13;14
PR13;24/04/2018 19:36;Frutas y verduras;6;24;7;2141;45;10;15
PB82;21/04/2018 18:49;Ropa de adultos;17;16;19;3126;43;9;25
PK68;23/03/2018 9:56;Deportes;18;28;20;4379;33;5;14
PM66;26/07/2017 14:17;Ferretería;14;28;16;1942;27;21;31
PA27;17/06/2018 14:13;Electrodomésticos;6;33;14;1346;37;26;7
PG92;7/02/2018 19:38;Salud;16;30;37;183;51;2;2
PO10;14/09/2017 22:24;Productos ecoamigables;23;18;0;2854;21;26;30
PJ72;2/05/2018 9:06;Mascotas;24;23;32;925;5;23;10
PO91;13/02/2018 17:25;Productos ecoamigables;5;14;34;1519;56;25;17
PC83;24/06/2018 23:05;Ropa infantil;16;0;22;661;23;14;24
PL75;15/03/2018 15:59;Libros;19;28;23;759;36;20;14
PT68;3/06/2018 22:27;Tarjetas regalo;10;23;19;3631;28;9;23
PL43;19/02/2018 20:17;Libros;12;3;20;265;28;15;24
PA16;7/05/2018 12:43;Electrodomésticos;30;19;28;5673;3;9;10
PN91;5/09/2017 16:43;Dormitorio;36;25;20;506;30;42;60
PQ10;22/03/2018 1:18;Lácteos;24;18;1;579;45;13;27
PR80;17/01/2018 20:19;Frutas y verduras;28;11;20;243;40;27;10
PL22;11/01/2018 6:29;Libros;29;26;23;754;29;18;29
PA55;2/03/2018 3:09;Electrodomésticos;20;22;24;921;22;13;44
PS31;4/01/2018 16:23;Carnicería;15;26;15;194;30;4;26
PE16;20/03/2018 2:33;Tecnología;11;12;19;1056;34;35;40
PH58;17/11/2017 6:28;Bebés ;3;35;22;6645;50;41;29
PL37;24/06/2018 6:49;Libros;30;32;36;1899;30;14;35
PB35;16/06/2018 12:50;Ropa de adultos;36;28;36;310;27;21;28
PN22;19/09/2017 12:28;Dormitorio;26;33;28;362;43;6;15
PG78;9/05/2018 5:53;Salud;23;25;20;1711;16;13;17
PF45;18/12/2017 18:11;Muebles;17;12;24;1804;53;33;37
PO63;13/12/2017 1:36;Productos ecoamigables;6;11;12;856;39;27;9
PC70;5/02/2018 13:53;Ropa infantil;15;31;37;4347;30;39;24
PB18;15/06/2018 8:06;Ropa de adultos;4;9;13;1101;0;8;46
PG86;24/04/2018 13:29;Salud;39;26;33;1338;27;10;10
PK80;19/09/2017 10:32;Deportes;25;23;8;2298;9;12;34
PC52;16/01/2018 17:04;Ropa infantil;34;8;38;1314;12;15;18
PG51;25/10/2017 8:44;Salud;18;40;12;1438;19;26;7
PA52;11/10/2017 10:39;Electrodomésticos;17;2;1;157;40;11;3
PE34;16/01/2018 5:03;Tecnología;0;14;31;2535;28;4;37
PN80;28/10/2017 11:04;Dormitorio;30;29;13;369;26;5;18
PJ31;11/08/2017 8:37;Mascotas;19;10;20;2566;20;1;38
PK39;30/01/2018 14:37;Deportes;40;23;28;3777;14;2;13
PI51;21/11/2017 9:40;Juguetes;20;33;32;988;2;34;20
PN95;10/12/2017 0:42;Dormitorio;5;12;39;8805;31;24;21
PI54;1/06/2018 13:11;Juguetes;39;17;5;1205;39;13;21
PO67;16/09/2017 19:37;Productos ecoamigables;26;13;20;2853;18;5;8
PP30;19/09/2017 1:07;Licor;3;39;20;6758;47;31;0
PH96;10/08/2017 13:16;Bebés ;25;7;33;2233;14;33;20
PL79;30/11/2017 22:10;Libros;39;31;37;3643;36;23;35
PC72;13/05/2018 22:34;Ropa infantil;28;21;0;3091;42;45;30
PC80;27/10/2017 14:01;Ropa infantil;24;18;39;859;42;25;1
PC49;27/08/2017 8:21;Ropa infantil;24;10;20;658;28;18;23
PT51;1/11/2017 3:30;Tarjetas regalo;40;3;24;1925;40;2;17
PQ98;14/06/2018 17:23;Lácteos;31;27;12;224;39;15;3
PA35;13/01/2018 20:50;Electrodomésticos;6;37;21;2059;21;11;22
PF99;11/02/2018 15:54;Muebles;3;6;10;4950;45;17;33
PC99;6/01/2018 23:41;Ropa infantil;16;9;22;1103;46;59;20
PA86;16/07/2017 5:56;Electrodomésticos;29;26;1;144;37;38;23
PN30;20/01/2018 14:44;Dormitorio;11;18;25;2559;34;18;19
PN35;16/06/2018 0:37;Dormitorio;23;35;40;1813;27;0;23
PH15;11/04/2018 7:46;Bebés ;15;13;5;2900;29;22;22
PT86;26/03/2018 17:18;Tarjetas regalo;11;6;32;739;35;9;16
PT65;26/11/2017 22:59;Tarjetas regalo;34;37;34;3354;31;13;17
PD51;13/09/2017 7:29;Celulares;15;18;37;2031;7;16;22
PG86;24/11/2017 3:37;Salud;16;30;37;3169;13;9;11
PS83;20/12/2017 14:51;Carnicería;9;34;33;6512;30;3;21
PR60;11/02/2018 10:03;Frutas y verduras;31;15;5;5776;10;12;18
PJ64;10/09/2017 21:44;Mascotas;20;13;40;5571;20;7;32
PA49;31/01/2018 13:15;Electrodomésticos;35;35;19;3835;37;16;37
PP84;2/02/2018 21:04;Licor;3;20;17;62;35;10;27
PK99;15/06/2018 20:39;Deportes;30;14;29;1068;12;40;31
PC87;12/12/2017 13:48;Ropa infantil;12;10;27;2332;43;35;51
PH93;12/05/2018 13:21;Bebés ;36;40;20;85;50;39;5
PG25;6/10/2017 11:09;Salud;38;13;23;3630;58;10;6
PB44;29/12/2017 14:38;Ropa de adultos;1;14;7;2961;6;22;25
PP82;25/04/2018 23:23;Licor;5;3;4;710;24;4;18
PN72;20/10/2017 19:36;Dormitorio;31;25;31;4187;33;52;43
PR60;8/09/2017 3:33;Frutas y verduras;12;14;30;9690;32;28;17
PP58;10/01/2018 14:23;Licor;31;7;34;20;43;15;17
PM59;5/12/2017 19:48;Ferretería;12;1;25;288;35;31;21
PQ56;17/10/2017 2:37;Lácteos;39;24;34;1848;13;38;21
PS96;2/06/2018 13:09;Carnicería;13;12;0;335;8;16;19
PN22;6/04/2018 8:44;Dormitorio;3;30;19;4689;10;16;10
